,pair,correlation,same_sector,same_kmeans,mean_reverting,growth_differential
919,"('REGN', 'A')",0.7297768187968074,0,1,False,0.051259918902690035
920,"('REGN', 'RMD')",0.6853327170551378,0,1,False,0.08071328891308488
921,"('REGN', 'IDXX')",0.6769272921467474,0,0,False,0.04489024344246392
922,"('REGN', 'HUM')",0.7767165238824928,0,1,False,0.04293026658488618
923,"('REGN', 'IQV')",0.6951922246643324,0,1,False,0.047393600087361876
924,"('REGN', 'DXCM')",0.8024925635287895,0,0,False,0.0024811760268651922
925,"('REGN', 'CNC')",0.6207798335235581,0,0,False,0.04220760730360833
926,"('REGN', 'CAH')",0.6166055311246477,0,0,False,0.08071328891308488
927,"('REGN', 'MTD')",0.7364148820033054,0,1,False,0.05561956409739248
928,"('REGN', 'BIIB')",-0.2323806973550145,0,0,False,0.11293521079926741
929,"('REGN', 'WST')",0.7777618701765834,0,0,False,0.040686329654838815
930,"('REGN', 'WAT')",0.6507966692674001,0,1,False,0.05411955620363801
931,"('REGN', 'ZBH')",0.33746208687637796,0,0,False,0.058917611662511915
932,"('REGN', 'STE')",0.7257840020244885,0,1,False,0.08071328891308488
933,"('REGN', 'COO')",0.5830025197285629,0,1,False,0.03400684258198814
934,"('REGN', 'LH')",0.6962488955673405,0,1,False,0.09538202960722515
935,"('REGN', 'PODD')",0.6855158459457216,0,0,False,0.0025974767046237496
936,"('REGN', 'HOLX')",0.7928978198576475,0,1,False,0.11491326599275639
937,"('REGN', 'DGX')",0.7287224240133003,0,0,False,0.08122180162033858
938,"('REGN', 'MOH')",0.8273286523937513,0,0,False,0.00885101524758404
939,"('REGN', 'BAX')",0.006638063046320166,0,0,False,0.052270270290741216
940,"('REGN', 'ALGN')",0.38587168732843663,0,0,False,0.016489691827706265
941,"('REGN', 'VTRS')",-0.5855009001305393,0,0,False,0.041258220375700407
942,"('REGN', 'RVTY')",0.6282005356271833,0,1,False,0.06593417758258778
943,"('REGN', 'TECH')",0.6455042878754678,1,1,False,0.08071328891308488
944,"('REGN', 'UHS')",0.3410456311558664,0,1,False,0.05632645176850952
945,"('REGN', 'INCY')",-0.0610986068888661,1,0,False,0.0423513561890207
946,"('REGN', 'CRL')",0.5969722398367286,0,0,False,0.03932985723010678
947,"('REGN', 'HSIC')",0.6499996130171165,0,0,False,0.05615964587914858
948,"('REGN', 'TFX')",0.23176252064108394,0,1,False,0.06221306329134706
949,"('REGN', 'DVA')",0.6034616099917768,0,0,False,0.07506772238075338
950,"('MCK', 'ZTS')",0.5497514987418709,0,1,False,-0.02905157922274866
951,"('MCK', 'CVS')",0.5574162931209067,0,0,False,-0.03339094541414241
952,"('MCK', 'BDX')",0.38607752394778205,0,0,False,-0.001440032769534934
953,"('MCK', 'HCA')",0.748420237879536,0,0,False,-0.02710044877922085
954,"('MCK', 'COR')",0.9357913856442803,1,1,False,-0.02375659951622117
955,"('MCK', 'EW')",0.41757729493370876,0,0,False,-0.0374669869230894
956,"('MCK', 'A')",0.5964524904072491,0,1,False,-0.02945337001039484
957,"('MCK', 'RMD')",0.5190273351175572,0,1,False,0.0
958,"('MCK', 'IDXX')",0.5075112811509561,0,0,False,-0.03582304547062096
959,"('MCK', 'HUM')",0.6455708393861044,0,1,False,-0.0377830223281987
960,"('MCK', 'IQV')",0.5686830706597962,0,1,False,-0.033319688825723004
961,"('MCK', 'DXCM')",0.611172256306447,0,0,False,-0.07823211288621969
962,"('MCK', 'CNC')",0.4819099761667644,0,0,False,-0.03850568160947655
963,"('MCK', 'CAH')",0.7865112248648761,1,0,False,0.0
964,"('MCK', 'MTD')",0.59679628557909,0,1,False,-0.025093724815692397
965,"('MCK', 'BIIB')",-0.2563479108925505,0,0,False,0.032221921886182524
966,"('MCK', 'WST')",0.6285662845593458,0,0,False,-0.040026959258246064
967,"('MCK', 'WAT')",0.529582456401547,0,1,False,-0.02659373270944687
968,"('MCK', 'ZBH')",0.16966733702004141,0,0,False,-0.021795677250572965
969,"('MCK', 'STE')",0.6064020781190625,0,1,False,0.0
970,"('MCK', 'COO')",0.40731348934311307,0,1,False,-0.04670644633109674
971,"('MCK', 'LH')",0.5788832455695919,0,1,False,0.01466874069414027
972,"('MCK', 'PODD')",0.5398721206979844,0,0,False,-0.07811581220846113
973,"('MCK', 'HOLX')",0.636995711625021,0,1,False,0.03419997707967151
974,"('MCK', 'DGX')",0.5903568966777276,0,0,False,0.0005085127072537039
975,"('MCK', 'MOH')",0.7572821664263308,0,0,False,-0.07186227366550084
976,"('MCK', 'BAX')",-0.2521638439514248,0,0,False,-0.028443018622343663
977,"('MCK', 'ALGN')",0.1615286986465272,0,0,False,-0.06422359708537861
978,"('MCK', 'VTRS')",-0.45135438806114875,0,0,False,-0.03945506853738447
979,"('MCK', 'RVTY')",0.44700521089404205,0,1,False,-0.014779111330497105
980,"('MCK', 'TECH')",0.48520047492600676,0,1,False,0.0
981,"('MCK', 'UHS')",0.27194106075497027,0,1,False,-0.02438683714457536
982,"('MCK', 'INCY')",-0.3245351202675502,0,0,False,-0.03836193272406418
983,"('MCK', 'CRL')",0.3841471780240338,0,0,False,-0.0413834316829781
984,"('MCK', 'HSIC')",0.5441222874023309,1,0,False,-0.024553643033936295
985,"('MCK', 'TFX')",-0.031185322136833508,0,1,False,-0.01850022562173782
986,"('MCK', 'DVA')",0.4708051430430605,0,0,False,-0.005645566532331503
987,"('ZTS', 'CVS')",0.29829387276086033,0,0,False,-0.004339366191393752
988,"('ZTS', 'BDX')",0.8755917285749789,0,0,False,0.027611546453213728
989,"('ZTS', 'HCA')",0.9179905014525626,0,0,False,0.0019511304435278105
990,"('ZTS', 'COR')",0.7547071186244495,0,1,False,0.005294979706527491
991,"('ZTS', 'EW')",0.9669775747883794,0,0,False,-0.008415407700340737
992,"('ZTS', 'A')",0.9568220804907959,0,1,False,-0.00040179078764618
993,"('ZTS', 'RMD')",0.966959365468125,0,1,False,0.02905157922274866
994,"('ZTS', 'IDXX')",0.9709903385674801,0,0,False,-0.006771466247872296
995,"('ZTS', 'HUM')",0.9337865088467299,0,1,False,-0.008731443105450036
996,"('ZTS', 'IQV')",0.9792247045335704,0,1,True,-0.004268109602974343
997,"('ZTS', 'DXCM')",0.9472096918311602,0,0,False,-0.04918053366347103
998,"('ZTS', 'CNC')",0.8729863174565275,0,0,False,-0.009454102386727892
999,"('ZTS', 'CAH')",0.08240361042635083,0,0,False,0.02905157922274866
1000,"('ZTS', 'MTD')",0.9592375640310974,0,1,False,0.003957854407056264
1001,"('ZTS', 'BIIB')",-0.4460510904290731,0,0,False,0.061273501108931185
1002,"('ZTS', 'WST')",0.966521608064716,0,0,False,-0.010975380035497403
1003,"('ZTS', 'WAT')",0.9290928071313217,0,1,False,0.0024578465133017896
1004,"('ZTS', 'ZBH')",0.7191581830312243,0,0,False,0.007255901972175696
1005,"('ZTS', 'STE')",0.9863258119161668,0,1,True,0.02905157922274866
1006,"('ZTS', 'COO')",0.9545204824407874,0,1,True,-0.017654867108348078
1007,"('ZTS', 'LH')",0.9497707743321151,0,1,False,0.04372031991688893
1008,"('ZTS', 'PODD')",0.9452620231631806,0,0,False,-0.04906423298571247
1009,"('ZTS', 'HOLX')",0.9359765169258455,0,1,False,0.06325155630242017
1010,"('ZTS', 'DGX')",0.9384512397180944,0,0,False,0.029560091930002363
1011,"('ZTS', 'MOH')",0.9330037322515482,0,0,False,-0.04281069444275218
1012,"('ZTS', 'BAX')",0.6075390583269418,0,0,False,0.0006085606004049976
1013,"('ZTS', 'ALGN')",0.8344270206205975,0,0,False,-0.03517201786262995
1014,"('ZTS', 'VTRS')",-0.8980030506886688,1,0,False,-0.010403489314635812
1015,"('ZTS', 'RVTY')",0.9475519629316268,0,1,False,0.014272467892251556
1016,"('ZTS', 'TECH')",0.9535954165558685,0,1,False,0.02905157922274866
1017,"('ZTS', 'UHS')",0.532116737403262,0,1,False,0.004664742078173301
1018,"('ZTS', 'INCY')",-0.2532267393274359,0,0,False,-0.009310353501315517
1019,"('ZTS', 'CRL')",0.9173286284134913,0,0,False,-0.012331852460229442
1020,"('ZTS', 'HSIC')",0.7522569392976537,0,0,False,0.004497936188812366
1021,"('ZTS', 'TFX')",0.7706028817557834,0,1,False,0.010551353601010841
1022,"('ZTS', 'DVA')",0.7178600434367471,0,0,False,0.023406012690417158
1023,"('CVS', 'BDX')",0.0712774974789926,0,1,False,0.031950912644607476
1024,"('CVS', 'HCA')",0.4260614728822259,0,0,False,0.006290496634921563
1025,"('CVS', 'COR')",0.5203977341952967,0,0,False,0.009634345897921243
1026,"('CVS', 'EW')",0.3207576545372896,0,0,False,-0.004076041508946984
1027,"('CVS', 'A')",0.3878528165691042,0,0,False,0.003937575403747572
1028,"('CVS', 'RMD')",0.36741038459656633,0,0,False,0.03339094541414241
1029,"('CVS', 'IDXX')",0.28225018990811146,0,0,False,-0.0024321000564785436
1030,"('CVS', 'HUM')",0.31297958953333244,1,0,False,-0.004392076914056284
1031,"('CVS', 'IQV')",0.3675603769833047,0,0,False,7.125658841940913e-05
1032,"('CVS', 'DXCM')",0.37193937461420584,0,0,False,-0.044841167472077274
1033,"('CVS', 'CNC')",0.31577183907847145,1,0,False,-0.005114736195334139
1034,"('CVS', 'CAH')",0.4251879075154316,0,1,False,0.03339094541414241
1035,"('CVS', 'MTD')",0.38638419675382013,0,0,False,0.008297220598450016
1036,"('CVS', 'BIIB')",-0.11499447105899115,0,0,False,0.06561286730032494
1037,"('CVS', 'WST')",0.38845259784569763,0,0,False,-0.006636013844103651
1038,"('CVS', 'WAT')",0.3868342342994949,0,0,False,0.006797212704695542
1039,"('CVS', 'ZBH')",0.07577058376987478,0,1,False,0.011595268163569449
1040,"('CVS', 'STE')",0.3279153708621483,0,0,False,0.03339094541414241
1041,"('CVS', 'COO')",0.17276404879244248,0,0,False,-0.013315500916954326
1042,"('CVS', 'LH')",0.4149893135904683,0,0,False,0.048059686108282686
1043,"('CVS', 'PODD')",0.3034439860175121,0,0,False,-0.04472486679431872
1044,"('CVS', 'HOLX')",0.3850087323851774,0,0,False,0.06759092249381393
1045,"('CVS', 'DGX')",0.3467385820485706,0,1,False,0.033899458121396116
1046,"('CVS', 'MOH')",0.4484087493283558,1,0,False,-0.038471328251358426
1047,"('CVS', 'BAX')",-0.17107307069604616,0,1,False,0.00494792679179875
1048,"('CVS', 'ALGN')",0.13294987459735472,0,0,False,-0.0308326516712362
1049,"('CVS', 'VTRS')",-0.09240501163617039,0,0,False,-0.00606412312324206
1050,"('CVS', 'RVTY')",0.3937918496622898,0,0,False,0.018611834083645307
1051,"('CVS', 'TECH')",0.39445022269327035,0,0,False,0.03339094541414241
1052,"('CVS', 'UHS')",0.2749653036923486,0,0,False,0.009004108269567053
1053,"('CVS', 'INCY')",-0.008956128332095532,0,0,False,-0.004970987309921765
1054,"('CVS', 'CRL')",0.3742345795853881,0,0,False,-0.00799248626883569
1055,"('CVS', 'HSIC')",0.5264116622069271,0,1,False,0.008837302380206118
1056,"('CVS', 'TFX')",-0.09686367640949238,0,0,False,0.014890719792404594
1057,"('CVS', 'DVA')",0.5145726110512381,0,1,False,0.02774537888181091
1058,"('BDX', 'HCA')",0.7980295293227799,0,0,False,-0.025660416009685917
1059,"('BDX', 'COR')",0.6282569172319648,0,0,False,-0.022316566746686237
1060,"('BDX', 'EW')",0.8749415776000613,0,0,False,-0.03602695415355446
1061,"('BDX', 'A')",0.8166518639291092,0,0,False,-0.028013337240859908
1062,"('BDX', 'RMD')",0.8326084238005238,1,0,False,0.001440032769534934
1063,"('BDX', 'IDXX')",0.8247176775622086,0,0,False,-0.03438301270108602
1064,"('BDX', 'HUM')",0.8943456223142775,0,0,False,-0.03634298955866376
1065,"('BDX', 'IQV')",0.8637362523393761,0,0,False,-0.03187965605618807
1066,"('BDX', 'DXCM')",0.7622027793645637,0,0,False,-0.07679208011668476
1067,"('BDX', 'CNC')",0.9199198805022727,0,0,True,-0.037065648839941616
1068,"('BDX', 'CAH')",-0.029739839779028613,0,1,False,0.001440032769534934
1069,"('BDX', 'MTD')",0.8363647468853286,0,0,False,-0.023653692046157464
1070,"('BDX', 'BIIB')",-0.4376170244172343,0,0,False,0.03366195465571746
1071,"('BDX', 'WST')",0.7786105122746491,1,0,False,-0.03858692648871113
1072,"('BDX', 'WAT')",0.8453366181772541,0,0,False,-0.025153699939911938
1073,"('BDX', 'ZBH')",0.7038095781979369,0,1,False,-0.02035564448103803
1074,"('BDX', 'STE')",0.8806504204316846,0,0,False,0.001440032769534934
1075,"('BDX', 'COO')",0.9023793995978546,1,0,False,-0.0452664135615618
1076,"('BDX', 'LH')",0.8309231280171963,0,0,False,0.016108773463675206
1077,"('BDX', 'PODD')",0.8088753694549523,0,0,False,-0.0766757794389262
1078,"('BDX', 'HOLX')",0.8317489223673844,1,0,False,0.03564000984920645
1079,"('BDX', 'DGX')",0.8833315124350856,0,1,False,0.001948545476788638
1080,"('BDX', 'MOH')",0.8037786072527346,0,0,False,-0.07042224089596591
1081,"('BDX', 'BAX')",0.7198731785014005,1,1,False,-0.02700298585280873
1082,"('BDX', 'ALGN')",0.7442705703472825,1,0,False,-0.06278356431584368
1083,"('BDX', 'VTRS')",-0.8818669089196366,0,0,True,-0.038015035767849537
1084,"('BDX', 'RVTY')",0.8135447956751759,0,0,False,-0.01333907856096217
1085,"('BDX', 'TECH')",0.7817371676534621,0,0,False,0.001440032769534934
1086,"('BDX', 'UHS')",0.5480035050126554,0,0,False,-0.022946804375040427
1087,"('BDX', 'INCY')",-0.12649824186983902,0,0,False,-0.03692189995452924
1088,"('BDX', 'CRL')",0.7222395050993012,0,0,False,-0.039943398913443166
1089,"('BDX', 'HSIC')",0.7251702034934242,0,1,False,-0.02311361026440136
1090,"('BDX', 'TFX')",0.8291710041246668,1,0,False,-0.017060192852202886
1091,"('BDX', 'DVA')",0.42592161233534026,0,1,False,-0.004205533762796569
1092,"('HCA', 'COR')",0.891568773435089,0,0,False,0.0033438492629996805
1093,"('HCA', 'EW')",0.8612081075055966,0,1,False,-0.010366538143868547
1094,"('HCA', 'A')",0.9314728609477855,0,0,False,-0.0023529212311739905
1095,"('HCA', 'RMD')",0.8938674493188592,0,0,False,0.02710044877922085
1096,"('HCA', 'IDXX')",0.9127328849184111,0,1,False,-0.008722596691400106
1097,"('HCA', 'HUM')",0.910173688142428,0,0,False,-0.010682573548977847
1098,"('HCA', 'IQV')",0.938373596657038,0,0,False,-0.006219240046502154
1099,"('HCA', 'DXCM')",0.9054177923835763,0,0,False,-0.051131664106998834
1100,"('HCA', 'CNC')",0.8173632763877743,0,1,False,-0.011405232830255702
1101,"('HCA', 'CAH')",0.34728177697578744,0,0,False,0.02710044877922085
1102,"('HCA', 'MTD')",0.9380598860660624,0,0,False,0.0020067239635284534
1103,"('HCA', 'BIIB')",-0.37940984929981825,0,0,False,0.05932237066540337
1104,"('HCA', 'WST')",0.928983869731802,0,1,False,-0.012926510479025214
1105,"('HCA', 'WAT')",0.9050514662788962,0,0,False,0.0005067160697739791
1106,"('HCA', 'ZBH')",0.6225711164890059,0,0,False,0.005304771528647886
1107,"('HCA', 'STE')",0.9337455922345209,0,0,False,0.02710044877922085
1108,"('HCA', 'COO')",0.871969517411038,0,0,False,-0.01960599755187589
1109,"('HCA', 'LH')",0.9238946869533521,0,0,False,0.04176918947336112
1110,"('HCA', 'PODD')",0.8840695235167684,0,0,False,-0.051015363429240276
1111,"('HCA', 'HOLX')",0.921545338492734,0,0,False,0.061300425858892366
1112,"('HCA', 'DGX')",0.9102020168462268,0,0,False,0.027608961486474553
1113,"('HCA', 'MOH')",0.9526930191832145,0,1,False,-0.044761824886279986
1114,"('HCA', 'BAX')",0.33871930856258586,0,0,False,-0.001342569843122813
1115,"('HCA', 'ALGN')",0.7132434743461739,0,0,False,-0.03712314830615776
1116,"('HCA', 'VTRS')",-0.8096649512539993,0,0,False,-0.012354619758163623
1117,"('HCA', 'RVTY')",0.8699116963089446,0,0,False,0.012321337448723746
1118,"('HCA', 'TECH')",0.8871957284196074,0,0,False,0.02710044877922085
1119,"('HCA', 'UHS')",0.6099414835314803,1,0,False,0.00271361163464549
1120,"('HCA', 'INCY')",-0.3288695324423453,0,0,False,-0.011261483944843328
1121,"('HCA', 'CRL')",0.8263032145873429,0,1,False,-0.014282982903757253
1122,"('HCA', 'HSIC')",0.8124328832992944,0,0,False,0.0025468057452845555
1123,"('HCA', 'TFX')",0.5508340884195283,0,0,False,0.00860022315748303
1124,"('HCA', 'DVA')",0.6837626239970265,1,0,False,0.021454882246889347
1125,"('COR', 'EW')",0.6430209140384644,0,0,False,-0.013710387406868228
1126,"('COR', 'A')",0.7712883908126955,0,1,False,-0.005696770494173671
1127,"('COR', 'RMD')",0.713320937600499,0,1,False,0.02375659951622117
1128,"('COR', 'IDXX')",0.7213147783909689,0,0,False,-0.012066445954399787
1129,"('COR', 'HUM')",0.825088775084067,0,1,False,-0.014026422811977527
1130,"('COR', 'IQV')",0.7643530472614891,0,1,False,-0.009563089309501834
1131,"('COR', 'DXCM')",0.7840924580627683,0,0,False,-0.05447551336999852
1132,"('COR', 'CNC')",0.6927317039681169,0,0,False,-0.014749082093255383
1133,"('COR', 'CAH')",0.6646073563898494,1,0,False,0.02375659951622117
1134,"('COR', 'MTD')",0.7803878935010451,0,1,False,-0.001337125299471227
1135,"('COR', 'BIIB')",-0.3183435449474494,0,0,False,0.0559785214024037
1136,"('COR', 'WST')",0.8014472639209047,0,0,False,-0.016270359742024895
1137,"('COR', 'WAT')",0.7236309464987551,0,1,False,-0.0028371331932257014
1138,"('COR', 'ZBH')",0.40058387739267526,0,0,False,0.001960922265648205
1139,"('COR', 'STE')",0.7966194364487533,0,1,False,0.02375659951622117
1140,"('COR', 'COO')",0.6503901609407038,0,1,False,-0.02294984681487557
1141,"('COR', 'LH')",0.7763900439344209,0,1,False,0.03842534021036144
1142,"('COR', 'PODD')",0.7180790331982395,0,0,False,-0.054359212692239964
1143,"('COR', 'HOLX')",0.8227342054504606,0,1,False,0.05795657659589268
1144,"('COR', 'DGX')",0.7898606281789854,0,0,False,0.024265112223474872
1145,"('COR', 'MOH')",0.8897819545202105,0,0,False,-0.04810567414927967
1146,"('COR', 'BAX')",0.0278100850819381,0,0,False,-0.004686419106122493
1147,"('COR', 'ALGN')",0.4190949481921792,0,0,False,-0.04046699756915745
1148,"('COR', 'VTRS')",-0.6361805820773214,0,0,False,-0.015698469021163303
1149,"('COR', 'RVTY')",0.6531256989950847,0,1,False,0.008977488185724065
1150,"('COR', 'TECH')",0.6829545090490616,0,1,False,0.02375659951622117
1151,"('COR', 'UHS')",0.4597986404633444,0,1,False,-0.0006302376283541904
1152,"('COR', 'INCY')",-0.2405139145937836,0,0,False,-0.014605333207843008
1153,"('COR', 'CRL')",0.5985139699954932,0,0,False,-0.017626832166756933
1154,"('COR', 'HSIC')",0.7101143358383067,1,0,False,-0.000797043517715125
1155,"('COR', 'TFX')",0.26454040542270557,0,1,False,0.00525637389448335
1156,"('COR', 'DVA')",0.5974250750416065,0,0,False,0.018111032983889667
1157,"('EW', 'A')",0.9258420090475035,0,0,False,0.008013616912694557
1158,"('EW', 'RMD')",0.9637826336465223,0,0,True,0.0374669869230894
1159,"('EW', 'IDXX')",0.9380574255881814,0,1,False,0.0016439414524684406
1160,"('EW', 'HUM')",0.8806816132258267,0,0,False,-0.0003160354051092995
1161,"('EW', 'IQV')",0.9603252726080679,0,0,False,0.004147298097366393
1162,"('EW', 'DXCM')",0.8993129815646913,1,0,False,-0.04076512596313029
1163,"('EW', 'CNC')",0.8719726439998624,0,1,False,-0.0010386946863871552
1164,"('EW', 'CAH')",-0.06588399392601027,0,0,False,0.0374669869230894
1165,"('EW', 'MTD')",0.9341905900423432,0,0,False,0.012373262107397
1166,"('EW', 'BIIB')",-0.4746871096944151,0,0,False,0.06968890880927192
1167,"('EW', 'WST')",0.9203229467107868,0,1,False,-0.002559972335156667
1168,"('EW', 'WAT')",0.929869968950544,0,0,False,0.010873254213642526
1169,"('EW', 'ZBH')",0.7476372286503619,1,0,False,0.015671309672516433
1170,"('EW', 'STE')",0.9551722481213313,1,0,False,0.0374669869230894
1171,"('EW', 'COO')",0.9501580212623545,0,0,False,-0.009239459408007342
1172,"('EW', 'LH')",0.9250170449499894,0,0,False,0.05213572761722967
1173,"('EW', 'PODD')",0.9218903201724917,1,0,False,-0.04064882528537173
1174,"('EW', 'HOLX')",0.8986955627230607,0,0,False,0.0716669640027609
1175,"('EW', 'DGX')",0.9093998594841048,0,0,False,0.0379754996303431
1176,"('EW', 'MOH')",0.8725346172157602,0,1,False,-0.03439528674241144
1177,"('EW', 'BAX')",0.7104595437219711,0,0,False,0.009023968300745734
1178,"('EW', 'ALGN')",0.8524564782364853,0,0,False,-0.026756610162289217
1179,"('EW', 'VTRS')",-0.8853421779433527,0,0,False,-0.001988081614295076
1180,"('EW', 'RVTY')",0.9603425219063815,0,0,True,0.02268787559259229
1181,"('EW', 'TECH')",0.9540562181473742,0,0,True,0.0374669869230894
1182,"('EW', 'UHS')",0.557708211246791,0,0,False,0.013080149778514037
1183,"('EW', 'INCY')",-0.19153228775851616,0,0,False,-0.0008949458009747807
1184,"('EW', 'CRL')",0.9221427443958717,0,1,False,-0.003916444759888706
1185,"('EW', 'HSIC')",0.77728898625266,0,0,True,0.012913343889153103
1186,"('EW', 'TFX')",0.8284404153204197,0,0,False,0.018966761301351578
1187,"('EW', 'DVA')",0.6886149503385496,0,0,False,0.031821420390757894
1188,"('A', 'RMD')",0.9683385021206915,0,1,False,0.02945337001039484
1189,"('A', 'IDXX')",0.965431137514085,1,0,False,-0.006369675460226116
1190,"('A', 'HUM')",0.927455296994275,0,1,False,-0.008329652317803856
1191,"('A', 'IQV')",0.9732238553639596,1,1,False,-0.003866318815328163
1192,"('A', 'DXCM')",0.9382882730500713,0,0,False,-0.04877874287582484
1193,"('A', 'CNC')",0.8515556792013288,0,0,False,-0.009052311599081712
1194,"('A', 'CAH')",0.14515169016166637,0,0,False,0.02945337001039484
1195,"('A', 'MTD')",0.9886675560861048,1,1,True,0.004359645194702444
1196,"('A', 'BIIB')",-0.3913413945563976,0,0,False,0.06167529189657736
1197,"('A', 'WST')",0.9466814486934273,0,0,False,-0.010573589247851223
1198,"('A', 'WAT')",0.968940549625461,1,1,False,0.0028596373009479696
1199,"('A', 'ZBH')",0.6987020227701001,0,0,False,0.007657692759821876
1200,"('A', 'STE')",0.9461254316508695,0,1,False,0.02945337001039484
1201,"('A', 'COO')",0.9159020741429265,0,1,False,-0.017253076320701898
1202,"('A', 'LH')",0.9609332944505685,1,1,True,0.04412211070453511
1203,"('A', 'PODD')",0.9545534870585611,0,0,False,-0.048662442198066286
1204,"('A', 'HOLX')",0.9399215689723198,0,1,False,0.06365334709006636
1205,"('A', 'DGX')",0.9496638545173058,1,0,True,0.029961882717648543
1206,"('A', 'MOH')",0.9385032001360784,0,0,False,-0.042408903655105995
1207,"('A', 'BAX')",0.5157463699254009,0,0,False,0.0010103513880511776
1208,"('A', 'ALGN')",0.824631771693459,0,0,False,-0.03477022707498377
1209,"('A', 'VTRS')",-0.8593175641236523,0,0,False,-0.010001698526989632
1210,"('A', 'RVTY')",0.9583450197293937,1,1,False,0.014674258679897736
1211,"('A', 'TECH')",0.9619532799545436,0,1,False,0.02945337001039484
1212,"('A', 'UHS')",0.5070545788404208,0,1,False,0.005066532865819481
1213,"('A', 'INCY')",-0.2411476609336512,0,0,False,-0.008908562713669337
1214,"('A', 'CRL')",0.9343748266767603,1,0,False,-0.011930061672583262
1215,"('A', 'HSIC')",0.7780932738769027,0,0,True,0.004899726976458546
1216,"('A', 'TFX')",0.6967666649774613,0,1,False,0.010953144388657021
1217,"('A', 'DVA')",0.7219750099471948,0,0,False,0.023807803478063338
1218,"('RMD', 'IDXX')",0.9546708048698795,0,0,False,-0.03582304547062096
1219,"('RMD', 'HUM')",0.917937235209259,0,1,False,-0.0377830223281987
1220,"('RMD', 'IQV')",0.9610346204768458,0,1,False,-0.033319688825723004
1221,"('RMD', 'DXCM')",0.9486195172883884,0,0,False,-0.07823211288621969
1222,"('RMD', 'CNC')",0.8645163037061497,0,0,False,-0.03850568160947655
1223,"('RMD', 'CAH')",0.038937340517528965,0,0,False,0.0
1224,"('RMD', 'MTD')",0.9668305226880527,0,1,False,-0.025093724815692397
1225,"('RMD', 'BIIB')",-0.3947778416562996,0,0,False,0.032221921886182524
1226,"('RMD', 'WST')",0.9391260038123027,1,0,False,-0.040026959258246064
1227,"('RMD', 'WAT')",0.9342421053460904,0,1,False,-0.02659373270944687
1228,"('RMD', 'ZBH')",0.7157105346009092,0,0,False,-0.021795677250572965
1229,"('RMD', 'STE')",0.9521781201836852,0,1,False,0.0
1230,"('RMD', 'COO')",0.9252546076414254,1,1,False,-0.04670644633109674
1231,"('RMD', 'LH')",0.9324610368089924,0,1,False,0.01466874069414027
1232,"('RMD', 'PODD')",0.9742831264419713,0,0,True,-0.07811581220846113
1233,"('RMD', 'HOLX')",0.9282811224347831,1,1,True,0.03419997707967151
1234,"('RMD', 'DGX')",0.9296142960559143,0,0,False,0.0005085127072537039
1235,"('RMD', 'MOH')",0.9131703477629928,0,0,False,-0.07186227366550084
1236,"('RMD', 'BAX')",0.6052067166364773,1,0,False,-0.028443018622343663
1237,"('RMD', 'ALGN')",0.8280876477225729,1,0,False,-0.06422359708537861
1238,"('RMD', 'VTRS')",-0.8731845300819671,0,0,False,-0.03945506853738447
1239,"('RMD', 'RVTY')",0.9656649245610535,0,1,True,-0.014779111330497105
1240,"('RMD', 'TECH')",0.9655103050684993,0,1,True,0.0
1241,"('RMD', 'UHS')",0.4856915050481809,0,1,False,-0.02438683714457536
1242,"('RMD', 'INCY')",-0.23316005854087432,0,0,False,-0.03836193272406418
1243,"('RMD', 'CRL')",0.9282630196756423,0,0,False,-0.0413834316829781
1244,"('RMD', 'HSIC')",0.7536887104399914,0,0,True,-0.024553643033936295
1245,"('RMD', 'TFX')",0.7568622037435947,1,1,False,-0.01850022562173782
1246,"('RMD', 'DVA')",0.7315729655746466,0,0,False,-0.005645566532331503
1247,"('IDXX', 'HUM')",0.8950881577734505,0,0,False,-0.00195997685757774
1248,"('IDXX', 'IQV')",0.966573571343607,1,0,True,0.0025033566448979527
1249,"('IDXX', 'DXCM')",0.9417124550194684,0,0,False,-0.04240906741559873
1250,"('IDXX', 'CNC')",0.8126770905487163,0,1,False,-0.002682636138855596
1251,"('IDXX', 'CAH')",0.08905586005144932,0,0,False,0.03582304547062096
1252,"('IDXX', 'MTD')",0.9614405532369983,1,0,False,0.01072932065492856
1253,"('IDXX', 'BIIB')",-0.3777682998294899,0,0,False,0.06804496735680349
1254,"('IDXX', 'WST')",0.9651479045632918,0,1,True,-0.004203913787625108
1255,"('IDXX', 'WAT')",0.9326826860711651,1,0,False,0.009229312761174085
1256,"('IDXX', 'ZBH')",0.7670006076038244,0,0,True,0.014027368220047992
1257,"('IDXX', 'STE')",0.9514895238356285,0,0,True,0.03582304547062096
1258,"('IDXX', 'COO')",0.9513659657857754,0,0,True,-0.010883400860475782
1259,"('IDXX', 'LH')",0.962261152826915,1,0,True,0.05049178616476123
1260,"('IDXX', 'PODD')",0.9396084466475306,0,0,False,-0.04229276673784017
1261,"('IDXX', 'HOLX')",0.9275696550369898,0,0,False,0.07002302255029247
1262,"('IDXX', 'DGX')",0.9298416236236532,1,0,False,0.03633155817787466
1263,"('IDXX', 'MOH')",0.8980043398691112,0,1,False,-0.03603922819487988
1264,"('IDXX', 'BAX')",0.5766773540423631,0,0,False,0.0073800268482772935
1265,"('IDXX', 'ALGN')",0.8959767204273653,0,0,False,-0.028400551614757658
