pair,adf_pvalue,johansen_stat,johansen_crit,adf_stationary,johansen_stationary,mean_reverting
"('IQV', 'CHE')",0.08195140710260468,9.808096414197603,15.4943,False,False,False
"('IQV', 'DVA')",0.19787514868198847,8.746440421871583,15.4943,False,False,False
"('IQV', 'RGEN')",0.006393796435653563,13.692581612059174,15.4943,True,False,False
"('IQV', 'JAZZ')",0.722094925464234,17.016761297789902,15.4943,False,True,False
"('IQV', 'MASI')",0.7287869868844052,7.586867104038963,15.4943,False,False,False
"('IQV', 'BRKR')",0.002306182319753782,18.701769062805745,15.4943,True,True,True
"('IQV', 'BIO')",0.7886320650182721,4.767089122232285,15.4943,False,False,False
"('IQV', 'IONS')",0.6597100943950397,13.096990864714135,15.4943,False,False,False
"('IQV', 'XRAY')",0.5716118310236462,7.452820600788355,15.4943,False,False,False
"('IQV', 'PRGO')",0.29013986520670565,8.146315735268201,15.4943,False,False,False
"('IQV', 'ACHC')",0.6392113857294133,4.523053896251657,15.4943,False,False,False
"('IQV', 'AMED')",0.8317496888454954,11.914596600061387,15.4943,False,False,False
"('IQV', 'AZTA')",0.025280316843526447,13.795359881513507,15.4943,True,False,False
"('IQV', 'QDEL')",0.5055984175180792,10.912492511856362,15.4943,False,False,False
"('IQV', 'PINC')",0.8440033900449342,10.703815975065602,15.4943,False,False,False
"('IDXX', 'RMD')",0.42549799399742494,6.671683309676258,15.4943,False,False,False
"('IDXX', 'VEEV')",0.17850555650717848,10.356167176483012,15.4943,False,False,False
"('IDXX', 'HUM')",0.07800079176403027,9.538763519612939,15.4943,False,False,False
"('IDXX', 'ALNY')",0.07485486421566924,11.770715878329991,15.4943,False,False,False
"('IDXX', 'DXCM')",0.0467140057907073,9.056914695831226,15.4943,True,False,False
"('IDXX', 'CNC')",0.30605306435494994,7.651886409758253,15.4943,False,False,False
"('IDXX', 'CAH')",0.8212190161277515,1.6709916801585918,15.4943,False,False,False
"('IDXX', 'BIIB')",0.44175374757302177,23.310140743603455,15.4943,False,True,False
"('IDXX', 'WST')",0.011947867869064148,20.79028981972649,15.4943,True,True,True
"('IDXX', 'WAT')",0.030760361515649738,12.18847135417544,15.4943,True,False,False
"('IDXX', 'ZBH')",0.03302320696601747,17.25499428766752,15.4943,True,True,True
"('IDXX', 'ILMN')",0.9751705500359088,3.970334104461749,15.4943,False,False,False
"('IDXX', 'STE')",0.03126992586279035,16.926598741297564,15.4943,True,True,True
"('IDXX', 'COO')",0.04245603842360874,17.636206685461758,15.4943,True,True,True
"('IDXX', 'LH')",0.0063638545116552585,22.3237291387315,15.4943,True,True,True
"('IDXX', 'PODD')",0.1871518396057566,8.244579889436274,15.4943,False,False,False
"('IDXX', 'DGX')",0.011206448257602045,11.499010441928087,15.4943,True,False,False
"('IDXX', 'MOH')",0.16221095441776479,6.500971474402629,15.4943,False,False,False
"('IDXX', 'HOLX')",0.06164510885481887,10.010940505645225,15.4943,False,False,False
"('IDXX', 'ALGN')",0.867331719130845,4.610517661134057,15.4943,False,False,False
"('IDXX', 'UTHR')",0.5370461882375395,4.531195774970158,15.4943,False,False,False
"('IDXX', 'BAX')",0.9686811704097381,3.044870176914161,15.4943,False,False,False
"('IDXX', 'VTRS')",0.062044120095531244,9.116192486647673,15.4943,False,False,False
"('IDXX', 'RVTY')",0.4900771440806608,12.31085871704312,15.4943,False,False,False
"('IDXX', 'THC')",0.41130076309860913,14.165338836773541,15.4943,False,False,False
"('IDXX', 'NBIX')",0.3499252923890607,9.894305909339376,15.4943,False,False,False
"('IDXX', 'BMRN')",0.776615186885893,15.807169453630603,15.4943,False,True,False
"('IDXX', 'INCY')",0.5962152732912602,12.174828347021768,15.4943,False,False,False
"('IDXX', 'SRPT')",0.5756761169506133,8.070531949590995,15.4943,False,False,False
"('IDXX', 'TECH')",0.21566679028251035,13.58254153625622,15.4943,False,False,False
"('IDXX', 'EXAS')",0.69283026073207,9.663865624103193,15.4943,False,False,False
"('IDXX', 'UHS')",0.21552831346035378,16.431079735004054,15.4943,False,True,False
"('IDXX', 'EXEL')",0.6800028052015422,6.128212288828026,15.4943,False,False,False
"('IDXX', 'EHC')",0.08389123558067946,9.974186746476194,15.4943,False,False,False
"('IDXX', 'CRL')",0.256810743011436,8.916598662839936,15.4943,False,False,False
"('IDXX', 'QGEN')",0.016230305229289445,14.580719001523262,15.4943,True,False,False
"('IDXX', 'GMED')",0.24073775688482618,10.609705910314483,15.4943,False,False,False
"('IDXX', 'HSIC')",0.10316767888229245,20.107431708345032,15.4943,False,True,False
"('IDXX', 'TFX')",0.9121425143573618,6.474989798000477,15.4943,False,False,False
"('IDXX', 'CHE')",0.17692208468000242,7.153870013679032,15.4943,False,False,False
"('IDXX', 'DVA')",0.08438527597840623,13.62531291449315,15.4943,False,False,False
"('IDXX', 'RGEN')",0.026174308624211558,14.776558366982579,15.4943,True,False,False
"('IDXX', 'JAZZ')",0.8211541497409689,16.144115127962433,15.4943,False,True,False
"('IDXX', 'MASI')",0.8099706732282994,5.808017110866025,15.4943,False,False,False
"('IDXX', 'BRKR')",0.010737566669773277,15.344067424024576,15.4943,True,False,False
"('IDXX', 'BIO')",0.9539371201855325,2.511519421557716,15.4943,False,False,False
"('IDXX', 'IONS')",0.6986943388918423,13.93362003613078,15.4943,False,False,False
"('IDXX', 'XRAY')",0.7850855724291322,5.683171216074723,15.4943,False,False,False
"('IDXX', 'PRGO')",0.37296091124898273,6.159881974492317,15.4943,False,False,False
"('IDXX', 'ACHC')",0.7830473035100136,4.883493235595419,15.4943,False,False,False
"('IDXX', 'AMED')",0.8709210979241618,11.950128428575825,15.4943,False,False,False
"('IDXX', 'AZTA')",0.011242204177843086,13.64142656351165,15.4943,True,False,False
"('IDXX', 'QDEL')",0.5747458116480584,12.989403362914683,15.4943,False,False,False
"('IDXX', 'PINC')",0.9104220621524346,16.317654550150596,15.4943,False,True,False
"('RMD', 'VEEV')",0.046137369523026675,14.310786142311107,15.4943,True,False,False
"('RMD', 'HUM')",0.028313843919907808,11.882098415518794,15.4943,True,False,False
"('RMD', 'ALNY')",0.02375979232541148,16.27841070825974,15.4943,True,True,True
"('RMD', 'DXCM')",0.06783957725032468,17.65955986997713,15.4943,False,True,False
"('RMD', 'CNC')",0.10077601776825246,10.689575827870168,15.4943,False,False,False
"('RMD', 'CAH')",0.6295314851003746,7.473224321638396,15.4943,False,False,False
"('RMD', 'BIIB')",0.2722304478473765,22.956000762467763,15.4943,False,True,False
"('RMD', 'WST')",0.09145911647013322,10.157259441638844,15.4943,False,False,False
"('RMD', 'WAT')",0.04474286040786383,10.254566910851693,15.4943,True,False,False
"('RMD', 'ZBH')",0.05358504590691974,16.577342143526057,15.4943,False,True,False
"('RMD', 'ILMN')",0.738172985089563,8.360108248282785,15.4943,False,False,False
"('RMD', 'STE')",0.07021114982499559,10.132931125917896,15.4943,False,False,False
"('RMD', 'COO')",0.04874835406638596,11.616154610340315,15.4943,True,False,False
"('RMD', 'LH')",0.05129978381724788,10.80901515701491,15.4943,False,False,False
"('RMD', 'PODD')",0.0007043869262406952,32.1495982594899,15.4943,True,True,True
"('RMD', 'DGX')",0.07237241266164028,13.749895561508499,15.4943,False,False,False
"('RMD', 'MOH')",0.33176308416096223,6.742855192421242,15.4943,False,False,False
"('RMD', 'HOLX')",0.029225729947386724,16.639319252807944,15.4943,True,True,True
"('RMD', 'ALGN')",0.38865788296101456,7.035281355840128,15.4943,False,False,False
"('RMD', 'UTHR')",0.404745570863153,7.528617826326313,15.4943,False,False,False
"('RMD', 'BAX')",0.8089894221409117,8.688848825313114,15.4943,False,False,False
"('RMD', 'VTRS')",0.030420788399172383,11.35786209104833,15.4943,True,False,False
"('RMD', 'RVTY')",0.0015487493543021912,20.678114634519442,15.4943,True,True,True
"('RMD', 'THC')",0.400358597570662,11.10251633361322,15.4943,False,False,False
"('RMD', 'NBIX')",0.2778533374532808,7.552445169637212,15.4943,False,False,False
"('RMD', 'BMRN')",0.6008785730300681,16.576317769824325,15.4943,False,True,False
"('RMD', 'INCY')",0.44356355063977,12.213576941873187,15.4943,False,False,False
"('RMD', 'SRPT')",0.30404035212999003,8.905795967812223,15.4943,False,False,False
"('RMD', 'TECH')",0.00847973816370871,18.071731246003843,15.4943,True,True,True
"('RMD', 'EXAS')",0.4370353853974616,9.518752046959852,15.4943,False,False,False
"('RMD', 'UHS')",0.3814574446399852,15.447202656340531,15.4943,False,False,False
"('RMD', 'EXEL')",0.5425051653294883,5.981667530321511,15.4943,False,False,False
"('RMD', 'EHC')",0.2422044776628401,7.39574171353757,15.4943,False,False,False
"('RMD', 'CRL')",0.06532974088112913,10.592378590135786,15.4943,False,False,False
"('RMD', 'QGEN')",0.0014475913066791042,19.01783713365857,15.4943,True,True,True
"('RMD', 'GMED')",0.005513876024019899,17.155234736847472,15.4943,True,True,True
"('RMD', 'HSIC')",0.048401684866234536,17.29835455212834,15.4943,True,True,True
"('RMD', 'TFX')",0.5914627103386731,10.505723081852834,15.4943,False,False,False
"('RMD', 'CHE')",0.27502430244104725,7.25931673230736,15.4943,False,False,False
"('RMD', 'DVA')",0.13527987163051242,10.94325657913888,15.4943,False,False,False
"('RMD', 'RGEN')",0.0014762458861324445,26.260348156278855,15.4943,True,True,True
"('RMD', 'JAZZ')",0.6455461660367885,17.435577199107662,15.4943,False,True,False
"('RMD', 'MASI')",0.3668532713022518,11.244472422457369,15.4943,False,False,False
"('RMD', 'BRKR')",0.10492586894604311,9.503635090336067,15.4943,False,False,False
"('RMD', 'BIO')",0.06014686629107464,12.714551274963762,15.4943,False,False,False
"('RMD', 'IONS')",0.5391670189528298,13.653389270831715,15.4943,False,False,False
"('RMD', 'XRAY')",0.5138067267205982,9.553178995550198,15.4943,False,False,False
"('RMD', 'PRGO')",0.31314737230330736,7.451673034741985,15.4943,False,False,False
"('RMD', 'ACHC')",0.5956494871467206,8.33142219135253,15.4943,False,False,False
"('RMD', 'AMED')",0.5545179666608374,12.197080629003787,15.4943,False,False,False
"('RMD', 'AZTA')",0.004949387498016154,11.454861076875126,15.4943,True,False,False
"('RMD', 'QDEL')",0.2793517496388427,11.245213099903033,15.4943,False,False,False
"('RMD', 'PINC')",0.6537189863675013,11.633705051987775,15.4943,False,False,False
"('VEEV', 'HUM')",0.14150067865133714,7.856916613715021,15.4943,False,False,False
"('VEEV', 'ALNY')",0.2213760846192711,9.94292747348951,15.4943,False,False,False
"('VEEV', 'DXCM')",0.06930190168739618,7.128909911349411,15.4943,False,False,False
"('VEEV', 'CNC')",0.25733024129022064,8.422111542071823,15.4943,False,False,False
"('VEEV', 'CAH')",0.7657687001399796,3.257058956490406,15.4943,False,False,False
"('VEEV', 'BIIB')",0.29349264897015315,24.854451231525662,15.4943,False,True,False
"('VEEV', 'WST')",0.2669364521369665,13.416140684408504,15.4943,False,False,False
"('VEEV', 'WAT')",0.28760108078998414,9.564485965680063,15.4943,False,False,False
"('VEEV', 'ZBH')",0.005244301892747861,19.905954732056774,15.4943,True,True,True
"('VEEV', 'ILMN')",0.6824183122210752,6.021055648541076,15.4943,False,False,False
"('VEEV', 'STE')",0.17513905475564878,11.356284087028996,15.4943,False,False,False
"('VEEV', 'COO')",0.0275766773729877,15.254917108212906,15.4943,True,False,False
"('VEEV', 'LH')",0.20281035208542864,15.983036576071463,15.4943,False,True,False
"('VEEV', 'PODD')",0.0573518547954673,9.903442875714038,15.4943,False,False,False
"('VEEV', 'DGX')",0.08405576419858513,10.707757688851142,15.4943,False,False,False
"('VEEV', 'MOH')",0.45925791828207563,8.000682123417421,15.4943,False,False,False
"('VEEV', 'HOLX')",0.12009587038227676,10.929392746633741,15.4943,False,False,False
"('VEEV', 'ALGN')",0.19420709938563324,11.449923081248173,15.4943,False,False,False
"('VEEV', 'UTHR')",0.5817928581827242,6.949362112337941,15.4943,False,False,False
"('VEEV', 'BAX')",0.7744685355756764,6.265300432748074,15.4943,False,False,False
"('VEEV', 'VTRS')",0.03525311901412419,9.938007944114515,15.4943,True,False,False
"('VEEV', 'RVTY')",0.14638765355860534,17.69768796079705,15.4943,False,True,False
"('VEEV', 'THC')",0.5301689313912035,12.606199750758867,15.4943,False,False,False
"('VEEV', 'NBIX')",0.346902421806078,10.20709084548146,15.4943,False,False,False
"('VEEV', 'BMRN')",0.6096755505181095,17.12225594668907,15.4943,False,True,False
"('VEEV', 'INCY')",0.5747422258269429,13.142566540085838,15.4943,False,False,False
"('VEEV', 'SRPT')",0.2511145946765465,12.441663043218204,15.4943,False,False,False
"('VEEV', 'TECH')",0.07562658513666687,15.090181049367867,15.4943,False,False,False
"('VEEV', 'EXAS')",0.20164081641215487,10.36342233043183,15.4943,False,False,False
"('VEEV', 'UHS')",0.32044640658065615,15.629970848631576,15.4943,False,True,False
"('VEEV', 'EXEL')",0.5264951661153946,8.407109001232842,15.4943,False,False,False
"('VEEV', 'EHC')",0.14098714861952066,9.31970177724539,15.4943,False,False,False
"('VEEV', 'CRL')",0.13833799890805087,17.054561938668446,15.4943,False,True,False
"('VEEV', 'QGEN')",0.0007899861549537826,19.510525861652184,15.4943,True,True,True
"('VEEV', 'GMED')",0.05286952279178675,12.735763159647917,15.4943,False,False,False
"('VEEV', 'HSIC')",0.248068696015657,14.140524399388472,15.4943,False,False,False
"('VEEV', 'TFX')",0.18318888738187994,11.280155859668664,15.4943,False,False,False
"('VEEV', 'CHE')",0.14412669060963162,5.342021097129161,15.4943,False,False,False
"('VEEV', 'DVA')",0.10717829115799027,13.114884579026477,15.4943,False,False,False
"('VEEV', 'RGEN')",0.03158326856598376,24.15553752717547,15.4943,True,True,True
"('VEEV', 'JAZZ')",0.6602738262047709,17.22659089042141,15.4943,False,True,False
"('VEEV', 'MASI')",0.07317509500044572,10.749530533277284,15.4943,False,False,False
"('VEEV', 'BRKR')",0.33749827064563553,8.979298333433874,15.4943,False,False,False
"('VEEV', 'BIO')",0.02124626074295081,18.353873466342126,15.4943,True,True,True
"('VEEV', 'IONS')",0.7016170693527292,14.39137648432166,15.4943,False,False,False
"('VEEV', 'XRAY')",0.6785921549353251,6.021044495672474,15.4943,False,False,False
"('VEEV', 'PRGO')",0.24245896770100006,7.060430659921323,15.4943,False,False,False
"('VEEV', 'ACHC')",0.6819366599847602,9.551095008751123,15.4943,False,False,False
"('VEEV', 'AMED')",0.30019818437680024,14.247076495056715,15.4943,False,False,False
"('VEEV', 'AZTA')",0.029807285967853592,17.06977878803667,15.4943,True,True,True
"('VEEV', 'QDEL')",0.07878432543559805,18.244310658549885,15.4943,False,True,False
"('VEEV', 'PINC')",0.739619358915252,12.29717849960072,15.4943,False,False,False
"('HUM', 'ALNY')",0.0017315104731807699,19.632934953994177,15.4943,True,True,True
"('HUM', 'DXCM')",0.011373091258392738,12.631388775905865,15.4943,True,False,False
"('HUM', 'CNC')",0.05172480976477931,12.10657418049779,15.4943,False,False,False
"('HUM', 'CAH')",0.5513910625546694,6.537722690880097,15.4943,False,False,False
"('HUM', 'BIIB')",0.23712043290449325,23.462324452984742,15.4943,False,True,False
"('HUM', 'WST')",0.033621375593237336,9.614664677933378,15.4943,True,False,False
"('HUM', 'WAT')",0.020388644067456073,12.825596993821462,15.4943,True,False,False
"('HUM', 'ZBH')",0.1778947217403654,13.68312303623186,15.4943,False,False,False
"('HUM', 'ILMN')",0.7730116643790861,6.205872995018371,15.4943,False,False,False
"('HUM', 'STE')",0.004308972303390772,13.861881652202147,15.4943,True,False,False
"('HUM', 'COO')",0.0399419141272779,11.043492245940495,15.4943,True,False,False
"('HUM', 'LH')",0.026027072722218148,11.202948055155058,15.4943,True,False,False
"('HUM', 'PODD')",0.005264563847531114,14.344182018400588,15.4943,True,False,False
"('HUM', 'DGX')",0.0005282278986716116,20.832905789651587,15.4943,True,True,True
"('HUM', 'MOH')",0.02134591295634848,10.372375747007874,15.4943,True,False,False
"('HUM', 'HOLX')",0.0015257129524210984,19.132163702282853,15.4943,True,True,True
"('HUM', 'ALGN')",0.3996917255848726,5.463622457814563,15.4943,False,False,False
"('HUM', 'UTHR')",0.1939189703676154,7.959767290557943,15.4943,False,False,False
"('HUM', 'BAX')",0.8186945222956153,6.863583794370521,15.4943,False,False,False
"('HUM', 'VTRS')",0.0018584801739082457,16.440524756396005,15.4943,True,True,True
"('HUM', 'RVTY')",0.09126398648570672,8.80923242733602,15.4943,False,False,False
"('HUM', 'THC')",0.2858024886898459,7.5195792725816615,15.4943,False,False,False
"('HUM', 'NBIX')",0.040375085323338084,12.425163625331464,15.4943,True,False,False
"('HUM', 'BMRN')",0.7078253676356703,16.07636218655206,15.4943,False,True,False
"('HUM', 'INCY')",0.4752634130603029,13.033987746477647,15.4943,False,False,False
"('HUM', 'SRPT')",0.15965918427423842,10.632721059560426,15.4943,False,False,False
"('HUM', 'TECH')",0.0928576593018201,8.526064984518278,15.4943,False,False,False
"('HUM', 'EXAS')",0.3687793423055836,6.557815553700344,15.4943,False,False,False
"('HUM', 'UHS')",0.35676700466272004,17.90488612953473,15.4943,False,True,False
"('HUM', 'EXEL')",0.35961027110011595,7.094342346262663,15.4943,False,False,False
"('HUM', 'EHC')",0.022885147651246874,12.008555100816027,15.4943,True,False,False
"('HUM', 'CRL')",0.22149088575732173,6.291957110350677,15.4943,False,False,False
"('HUM', 'QGEN')",0.004651010618402209,15.621026191632579,15.4943,True,True,True
"('HUM', 'GMED')",0.07990362176188237,12.25455331006232,15.4943,False,False,False
"('HUM', 'HSIC')",0.039658704308108673,17.024267061333248,15.4943,True,True,True
"('HUM', 'TFX')",0.6166747695774829,5.768667429825097,15.4943,False,False,False
"('HUM', 'CHE')",0.002145024602068693,14.966074365386339,15.4943,True,False,False
"('HUM', 'DVA')",0.2412530998018209,8.415379988270757,15.4943,False,False,False
"('HUM', 'RGEN')",0.05583936749700104,13.111777232204235,15.4943,False,False,False
"('HUM', 'JAZZ')",0.6217988801335234,17.82852501580109,15.4943,False,True,False
"('HUM', 'MASI')",0.6683415606401044,4.874357348682632,15.4943,False,False,False
"('HUM', 'BRKR')",0.015731988319009755,12.900882937398768,15.4943,True,False,False
"('HUM', 'BIO')",0.5045866238936308,6.536069026307806,15.4943,False,False,False
"('HUM', 'IONS')",0.6719594710939623,13.127551486366213,15.4943,False,False,False
"('HUM', 'XRAY')",0.3050319572104835,9.42052778550945,15.4943,False,False,False
"('HUM', 'PRGO')",0.20799618136968856,9.276571753403063,15.4943,False,False,False
"('HUM', 'ACHC')",0.5418082878930194,5.619892429028981,15.4943,False,False,False
"('HUM', 'AMED')",0.7495396146048032,4.556529751800885,15.4943,False,False,False
"('HUM', 'AZTA')",0.15432685584993444,8.001287637251947,15.4943,False,False,False
"('HUM', 'QDEL')",0.44967440396200975,9.363488924593815,15.4943,False,False,False
"('HUM', 'PINC')",0.7634434029350871,11.901793707303295,15.4943,False,False,False
"('ALNY', 'DXCM')",0.0013608406375934827,17.688924614534873,15.4943,True,True,True
"('ALNY', 'CNC')",0.016063369143392195,14.753940750207589,15.4943,True,False,False
"('ALNY', 'CAH')",0.14400005764685814,7.228477231926197,15.4943,False,False,False
"('ALNY', 'BIIB')",0.16437108253917687,22.368766823041796,15.4943,False,True,False
"('ALNY', 'WST')",0.005501513210622766,13.512538514314716,15.4943,True,False,False
"('ALNY', 'WAT')",0.004837840947722563,15.373843875631655,15.4943,True,False,False
"('ALNY', 'ZBH')",0.11063741260712434,14.90581588115218,15.4943,False,False,False
"('ALNY', 'ILMN')",0.4186322284896756,7.213850767093249,15.4943,False,False,False
"('ALNY', 'STE')",0.008024453686954237,13.907927582639907,15.4943,True,False,False
"('ALNY', 'COO')",0.030485409412015378,11.583968740895347,15.4943,True,False,False
"('ALNY', 'LH')",0.009741285393905959,15.121754158585627,15.4943,True,False,False
"('ALNY', 'PODD')",0.004445066429201488,15.747281674528855,15.4943,True,True,True
"('ALNY', 'DGX')",0.003957998154492482,15.726496573477824,15.4943,True,True,True
"('ALNY', 'MOH')",0.000598659448097138,17.83798119868319,15.4943,True,True,True
"('ALNY', 'HOLX')",0.0033406883687756924,17.607213012007687,15.4943,True,True,True
"('ALNY', 'ALGN')",0.14718646086214876,8.015681701900478,15.4943,False,False,False
"('ALNY', 'UTHR')",0.004866017714066192,15.277198679162826,15.4943,True,False,False
"('ALNY', 'BAX')",0.3449939486378464,9.63826568880368,15.4943,False,False,False
"('ALNY', 'VTRS')",0.03339159067017121,11.635300599423257,15.4943,True,False,False
"('ALNY', 'RVTY')",0.025853042812676457,12.216723533419714,15.4943,True,False,False
"('ALNY', 'THC')",0.02813729317601472,11.917045853927073,15.4943,True,False,False
"('ALNY', 'NBIX')",0.09130034120290065,9.887459042555623,15.4943,False,False,False
"('ALNY', 'BMRN')",0.3930369208933913,17.993078314265652,15.4943,False,True,False
"('ALNY', 'INCY')",0.14758901561270754,16.048144366107294,15.4943,False,True,False
"('ALNY', 'SRPT')",0.16232705292502025,10.502624196215217,15.4943,False,False,False
"('ALNY', 'TECH')",0.017444024555382843,11.922647531320347,15.4943,True,False,False
"('ALNY', 'EXAS')",0.2690581721668943,7.705299938255006,15.4943,False,False,False
"('ALNY', 'UHS')",0.1347728866040821,17.54810271129652,15.4943,False,True,False
"('ALNY', 'EXEL')",0.2619175704355118,8.203192628591836,15.4943,False,False,False
"('ALNY', 'EHC')",0.023868141985351584,11.756950997913679,15.4943,True,False,False
"('ALNY', 'CRL')",0.027319515541918245,11.028379505689484,15.4943,True,False,False
"('ALNY', 'QGEN')",0.025361745429504493,13.557465841936963,15.4943,True,False,False
"('ALNY', 'GMED')",0.02347947934153892,13.102684678607638,15.4943,True,False,False
"('ALNY', 'HSIC')",0.03467119824986789,16.64279703716711,15.4943,True,True,True
"('ALNY', 'TFX')",0.2556845273111341,8.853535417303428,15.4943,False,False,False
"('ALNY', 'CHE')",0.01233505795588267,11.779599468711183,15.4943,True,False,False
"('ALNY', 'DVA')",0.023364541495138304,13.718807126576213,15.4943,True,False,False
"('ALNY', 'RGEN')",0.006176961743482394,15.129194104279257,15.4943,True,False,False
"('ALNY', 'JAZZ')",0.34692245686555767,19.151199339332752,15.4943,False,True,False
"('ALNY', 'MASI')",0.16809772250062827,8.448127155900398,15.4943,False,False,False
"('ALNY', 'BRKR')",0.0023788857169466716,15.720184960377075,15.4943,True,True,True
"('ALNY', 'BIO')",0.13109301658901118,10.093416303144371,15.4943,False,False,False
"('ALNY', 'IONS')",0.2140558044602494,16.26010115426751,15.4943,False,True,False
"('ALNY', 'XRAY')",0.10340258706718808,12.181146925130308,15.4943,False,False,False
"('ALNY', 'PRGO')",0.10816705307491509,9.36072736273286,15.4943,False,False,False
"('ALNY', 'ACHC')",0.07658662063011717,9.91025885591305,15.4943,False,False,False
"('ALNY', 'AMED')",0.2524061072935998,9.38985262106271,15.4943,False,False,False
"('ALNY', 'AZTA')",0.06140646241645392,10.545054012242137,15.4943,False,False,False
"('ALNY', 'QDEL')",0.14075583049583434,9.994830287652055,15.4943,False,False,False
"('ALNY', 'PINC')",0.31196566006650817,14.012000974689748,15.4943,False,False,False
"('DXCM', 'CNC')",0.2646956881239265,8.07370371876125,15.4943,False,False,False
"('DXCM', 'CAH')",0.6650291989660027,2.27918765781565,15.4943,False,False,False
"('DXCM', 'BIIB')",0.36617735487182645,26.28495375214081,15.4943,False,True,False
"('DXCM', 'WST')",0.0008336695148837459,17.62399476440839,15.4943,True,True,True
"('DXCM', 'WAT')",0.06932827899657457,8.235205194093322,15.4943,False,False,False
"('DXCM', 'ZBH')",0.16223199893145052,13.57592945340758,15.4943,False,False,False
"('DXCM', 'ILMN')",0.9564269915779409,6.722578611847289,15.4943,False,False,False
"('DXCM', 'STE')",0.0033314921674202913,14.398797261119437,15.4943,True,False,False
"('DXCM', 'COO')",0.16507058044130685,8.492843303735135,15.4943,False,False,False
"('DXCM', 'LH')",0.0491072889651897,11.169389673807602,15.4943,True,False,False
"('DXCM', 'PODD')",0.24195732917778545,9.94162452770285,15.4943,False,False,False
"('DXCM', 'DGX')",0.027630305334780746,11.607419653737413,15.4943,True,False,False
"('DXCM', 'MOH')",0.047600833605277615,8.847433799835873,15.4943,True,False,False
"('DXCM', 'HOLX')",0.010830505375091634,15.733205108568816,15.4943,True,True,True
"('DXCM', 'ALGN')",0.5608264543644065,3.3118443457887956,15.4943,False,False,False
"('DXCM', 'UTHR')",0.3180903925424685,6.776525230626466,15.4943,False,False,False
"('DXCM', 'BAX')",0.8867525272565997,4.491366820803447,15.4943,False,False,False
"('DXCM', 'VTRS')",0.056934746837497184,9.187005122389541,15.4943,False,False,False
"('DXCM', 'RVTY')",0.20354042548251328,6.88138662843465,15.4943,False,False,False
"('DXCM', 'THC')",0.26677024211978967,8.241732619881786,15.4943,False,False,False
"('DXCM', 'NBIX')",0.37475094036657347,10.589984494183955,15.4943,False,False,False
"('DXCM', 'BMRN')",0.7625788927064155,14.992407420294601,15.4943,False,False,False
"('DXCM', 'INCY')",0.5368589377339128,10.763980810184162,15.4943,False,False,False
"('DXCM', 'SRPT')",0.5243814590864311,7.560546220301921,15.4943,False,False,False
"('DXCM', 'TECH')",0.17385349765836972,7.292121295938295,15.4943,False,False,False
"('DXCM', 'EXAS')",0.6546669406217106,5.6594014405027755,15.4943,False,False,False
"('DXCM', 'UHS')",0.3737562448411405,14.968852030215098,15.4943,False,False,False
"('DXCM', 'EXEL')",0.7247921967870292,4.510305736015499,15.4943,False,False,False
"('DXCM', 'EHC')",0.18306948959010466,8.640606457536792,15.4943,False,False,False
"('DXCM', 'CRL')",0.18948273058680892,6.3666775058493785,15.4943,False,False,False
"('DXCM', 'QGEN')",0.12300001367645053,11.083451951213021,15.4943,False,False,False
"('DXCM', 'GMED')",0.31395639965188726,8.51949338312885,15.4943,False,False,False
"('DXCM', 'HSIC')",0.07283910595209414,17.240700049122196,15.4943,False,True,False
"('DXCM', 'TFX')",0.8303670732480939,6.611288488008084,15.4943,False,False,False
"('DXCM', 'CHE')",0.10553259753821975,7.532173119304667,15.4943,False,False,False
"('DXCM', 'DVA')",0.054741806195623646,12.002663284270136,15.4943,False,False,False
"('DXCM', 'RGEN')",0.0012493740069669703,15.584013158295708,15.4943,True,True,True
"('DXCM', 'JAZZ')",0.6433752412483289,16.974754459352557,15.4943,False,True,False
"('DXCM', 'MASI')",0.7967936192359117,5.582391600119235,15.4943,False,False,False
"('DXCM', 'BRKR')",0.006863989531237137,11.970346163934456,15.4943,True,False,False
"('DXCM', 'BIO')",0.5954996978727629,3.741706777769796,15.4943,False,False,False
"('DXCM', 'IONS')",0.6352724643928822,14.214561772222247,15.4943,False,False,False
"('DXCM', 'XRAY')",0.5758676673649264,6.78616745859663,15.4943,False,False,False
"('DXCM', 'PRGO')",0.4108628190477536,5.162033224811388,15.4943,False,False,False
"('DXCM', 'ACHC')",0.6869225845688169,4.266923486250017,15.4943,False,False,False
"('DXCM', 'AMED')",0.6905834123017051,8.96352293866931,15.4943,False,False,False
"('DXCM', 'AZTA')",0.07125191681625802,7.433526374378792,15.4943,False,False,False
"('DXCM', 'QDEL')",0.5706770188855425,7.482879803625403,15.4943,False,False,False
"('DXCM', 'PINC')",0.8383214210310335,11.335061398770684,15.4943,False,False,False
"('CNC', 'CAH')",0.4646064772825222,6.546522402978945,15.4943,False,False,False
"('CNC', 'BIIB')",0.15663309617991517,25.05326938158877,15.4943,False,True,False
"('CNC', 'WST')",0.0862428394415431,7.11430443393827,15.4943,False,False,False
"('CNC', 'WAT')",0.027523840591969436,12.065875865875014,15.4943,True,False,False
"('CNC', 'ZBH')",0.18644237165224975,12.97812209020409,15.4943,False,False,False
"('CNC', 'ILMN')",0.6356841231486723,6.943712427840109,15.4943,False,False,False
"('CNC', 'STE')",0.03739992050128465,10.26858987788163,15.4943,True,False,False
